Total number of intervals = 450 
Timestamp start: 1715967267448
Timestamp end: 1715968168362

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      413.6   361.8    68.9   126.2   145.3   310.5   436.9   544.6   636.5   739.4   860.4   996.2  1216.5  1622.6 12350.2  32956.0    32735
read      430.9   453.0    68.9   128.6   147.6   289.5   376.1   447.7   510.7   654.5  1041.2  1445.8  1835.9  2223.2  9599.4  57210.5    57645
read      432.1   390.1    68.9   128.3   147.3   298.3   401.5   491.1   599.2   791.6  1027.0  1252.9  1543.0  1979.6 10572.3  45268.0    45216
read      437.6   470.3    68.9   129.8   149.5   292.9   383.0   452.9   518.6   671.1  1060.0  1428.1  1858.1  2538.2 13225.6  57504.0    57659
read      794.1   723.4    80.4   199.6   243.2   434.7   711.8  1428.9  1541.0  1654.5  1773.2  1959.7  2775.1  3921.6 15710.0  85212.0    85443
read      363.5   426.5    74.4   126.3   144.2   321.0   404.9   453.1   485.9   524.0   569.0   639.8  1191.2  4280.9 19523.2  14609.0    14390
read      413.0   386.5    68.9   125.5   144.3   318.0   449.7   554.5   642.7   726.6   826.8   958.0  1172.2  1471.9 16497.6  31506.5    31520
read      429.8   453.0    68.9   129.2   148.8   284.8   367.6   428.8   487.3   602.7  1020.8  1521.3  2010.8  2541.8 10907.0  67092.0    67089
read      361.2   393.0    74.4   129.1   148.6   333.0   415.8   463.9   497.4   533.4   575.6   635.7   762.5  3859.5 21224.6  16665.0    16537
read      372.0   308.5    74.4   129.2   149.6   338.2   433.2   490.4   526.8   566.0   613.0   679.4   843.2  3047.9 13161.8  18809.5    18930
read      431.0   436.0    63.8   126.9   145.9   296.6   399.2   490.2   585.2   771.6  1030.5  1256.3  1550.1  1956.7 13245.3  46811.5    46784
read      869.8   768.6    80.4   254.1   278.7   547.3   852.7  1431.3  1531.3  1678.1  1830.0  2494.6  2928.0  3704.4 15655.8  92939.5    93102
read      849.6   760.4    93.8   248.7   273.7   503.9  1200.2  1472.6  1580.8  1682.5  1785.2  1933.6  2803.0  6387.0 18537.4  89394.0    89799
read      846.3   846.7    93.8   231.1   260.3   491.9  1102.6  1476.2  1576.0  1677.5  1780.6  1900.8  2767.2  9783.0 25615.8  66592.0    66551
read      767.6   861.7    68.9   188.0   234.5   411.5   682.6  1384.2  1481.3  1614.5  1724.5  1888.1  2715.5  9572.2 29818.9  92964.5    93104
read      492.6   584.9    68.9   126.3   145.6   303.6   411.1   508.2   646.4   938.9  1260.6  1603.3  2064.5  3100.1 22498.8  43844.0    43768
read      425.9   451.7    68.9   125.0   142.5   283.3   368.2   433.9   496.4   633.7  1076.3  1458.7  1846.1  2199.6  9562.7  54089.0    54006
read      433.2   451.6    68.9   130.3   149.8   286.0   370.1   436.3   502.1   641.7  1051.0  1470.6  1978.8  2505.1 13034.7  64821.5    64618
read      855.2   763.8    93.8   245.9   272.0   518.3  1307.5  1490.6  1594.9  1686.5  1782.5  1907.5  2741.2  4520.5 20054.6  86625.0    86482
read      794.3   728.8    86.8   219.3   249.6   456.6   750.3  1413.1  1502.9  1615.0  1735.6  1890.6  2793.7  3533.8 18271.1  77615.0    77459
read      457.0   549.4    68.9   127.2   145.4   291.1   373.7   436.0   496.7   630.8  1097.6  1694.1  2208.5  3142.3 15483.4  61320.5    61365
read      426.6   410.6    68.9   126.4   144.6   289.6   380.7   454.6   528.7   703.0  1062.4  1368.4  1694.4  2006.7  9185.4  52191.0    52346
read      804.4   733.3    80.4   201.5   249.5   443.8   788.4  1446.5  1544.6  1649.7  1753.8  1910.2  2764.6  3224.8 18317.3  87348.5    87286
read      378.7   404.5    68.9   124.9   142.3   323.6   420.3   481.5   522.7   570.4   630.1   734.7  1335.1  3410.6 18452.9  17465.0    17384
read      838.6   758.4    86.8   241.5   266.3   509.2  1020.5  1470.9  1569.4  1666.9  1766.2  1916.8  2774.5  5686.4 18855.0  98051.5    98165
read      694.2   796.1    74.4   161.1   198.5   382.2   586.4   919.3  1342.6  1474.5  1630.1  1845.1  2773.6  8746.9 25264.3  62899.5    63330
read      308.1   379.4    74.4   143.3   169.7   287.0   323.3   343.0   358.4   375.7   401.6   446.8   628.2  5662.1 17325.6   5946.0     5866
read      426.5   375.6    68.9   128.1   146.4   304.5   424.0   535.2   656.8   802.8   950.3  1112.2  1338.4  1744.5  9869.8  37707.5    37693
read      451.3   506.4    68.9   133.1   154.0   290.8   373.0   435.8   498.1   642.6  1048.1  1630.8  2237.9  2881.3 14364.5  75108.5    75360
read      413.2   343.6    68.9   125.2   144.2   307.2   435.5   542.4   643.6   746.2   869.6  1012.5  1247.1  1585.3  9535.0  34454.0    34753
read      432.6   433.7    68.9   128.0   147.6   287.4   375.6   447.9   518.9   683.8  1067.9  1429.4  1836.1  2286.1  9812.4  59502.5    59823
read      436.4   492.1    68.9   131.4   151.2   287.5   367.3   429.6   489.2   606.1  1022.1  1543.5  2076.6  2762.5 14191.3  68489.0    68266
read      430.8   408.5    68.9   127.0   146.1   308.0   429.2   527.7   643.0   790.2   955.8  1148.3  1404.1  2155.5 14285.5  39450.0    39383
read      435.5   466.8    68.9   131.0   150.1   288.1   369.7   431.0   492.1   614.6  1041.1  1543.2  1998.9  2471.1 12604.0  64889.5    65072
read      414.0   322.4    68.9   126.4   145.0   311.3   441.0   549.9   651.4   747.6   859.0   996.1  1209.3  1829.5  8048.1  33019.5    33192
read      432.1   398.0    74.4   128.8   147.3   294.9   389.7   466.8   543.1   724.1  1055.5  1362.8  1713.6  2134.9  7427.7  51805.0    51847
read      434.0   446.4    68.9   128.2   147.7   287.1   371.6   438.1   505.6   658.9  1066.3  1474.2  1929.7  2443.0 11157.6  62618.5    62362
read      841.6   815.8    80.4   237.8   265.4   500.5   869.6  1447.4  1547.6  1661.5  1778.0  1969.6  2871.6  6376.9 21395.6  84024.0    84073
read      500.9   570.7    74.4   131.5   152.4   308.9   398.6   472.0   556.5   772.5  1395.4  1785.9  2400.5  3207.7 12572.8  64342.0    64213
read      401.5   293.9    74.4   128.5   148.3   334.3   461.5   550.2   612.3   673.6   745.0   863.2  1071.5  1379.2  7905.5  26938.0    27059
read      425.4   407.8    63.8   127.7   145.8   287.0   377.9   451.4   522.8   705.3  1057.9  1356.9  1715.1  2135.1  8181.7  54347.0    54703
read      826.8   757.3    74.4   227.7   260.2   484.1   888.9  1463.4  1567.3  1668.4  1767.7  1916.1  2736.9  7404.4 18501.2  98472.5    98366
read      449.0   662.0    68.9   123.1   140.5   303.8   425.6   531.6   639.4   770.1   945.9  1211.0  1768.2  4409.8 28131.0  29447.0    29565
read      464.3   530.0    68.9   137.9   159.7   299.3   389.0   455.4   522.4   675.9  1065.0  1655.5  2226.4  2914.4 13435.5  74941.0    75000
read      433.4   457.5    63.8   128.2   147.9   288.0   372.3   442.5   509.1   648.7  1037.3  1482.5  1926.7  2490.2 13464.8  62031.0    62235
read      428.8   393.1    63.8   127.7   146.0   292.8   395.3   485.9   590.3   788.8  1029.0  1263.4  1560.7  1931.9  9394.4  47819.5    47788
read      434.7   480.8    63.8   130.7   150.3   285.1   366.4   428.5   490.4   621.2  1049.3  1529.9  1996.4  2528.0 12732.7  68827.0    68928
read      421.8   349.0    68.9   128.4   146.6   310.0   432.0   530.1   648.4   777.3   915.6  1078.0  1312.3  1674.4  8727.6  36443.0    36478
read      483.5   530.2    68.9   139.9   163.2   310.6   403.4   477.2   550.3   710.5  1070.6  1756.2  2347.5  3195.1 12112.3  75996.0    76067
read      429.8   369.1    68.9   128.1   147.4   297.3   400.2   487.5   583.5   783.9  1024.1  1266.4  1571.8  1875.4  6878.9  46918.0    47020
read      763.6   766.7    80.4   192.1   235.7   437.5   667.6  1247.1  1441.9  1578.8  1734.9  1991.5  2878.7  3744.4 21216.1  81820.5    81656
read      361.8   359.0    74.4   127.2   145.6   328.6   416.8   470.3   508.3   546.6   591.4   660.2   837.4  2069.7 18584.2  16399.0    16396
read      387.1   365.7    68.9   127.3   147.3   341.1   450.7   518.3   564.7   613.4   668.4   747.4   923.5  3230.4 13636.1  21514.5    21661
read      437.3   420.4    68.9   129.0   147.9   295.8   396.5   488.6   590.0   780.1  1050.5  1314.2  1666.1  2189.4 10381.9  50285.0    50156
read      436.6   450.3    68.9   128.7   147.5   295.0   388.5   463.9   539.2   700.1  1058.2  1386.8  1811.5  2386.6 13098.9  54114.0    54102
read      436.4   459.0    68.9   131.1   151.0   288.5   374.1   436.9   499.8   624.6  1027.2  1544.1  2017.7  2531.6  9599.3  65820.5    65670
read      362.4   234.5    68.9   129.2   149.0   338.0   425.5   476.9   511.9   548.3   589.2   652.0   777.8  1484.4  9133.9  17671.5    17584
read      406.0   286.1    68.9   128.0   147.4   316.5   443.6   546.4   632.8   713.9   809.5   940.8  1144.8  1463.4  6957.2  30402.5    30347
read      369.4   329.0    74.4   124.6   141.6   298.4   407.6   506.1   568.0   623.9   682.9   766.9   923.3  4096.0 10759.8  21462.5    21534
read      300.4   322.1    80.4   125.2   144.4   285.3   336.1   364.7   384.8   406.7   434.3   472.1   559.8  3678.8 12886.5  10153.0    10216
read      689.9   722.8    68.9   168.4   205.6   383.2   580.8   861.3  1338.0  1515.3  1666.8  1903.8  2727.2  3874.9 19555.8  80478.5    80544
read      420.0   437.3    74.4   123.2   140.8   282.5   357.9   425.6   498.6   786.7  1087.6  1290.5  1600.7  2329.5 14073.2  45552.0    45508
read      374.2   297.1    63.8   127.0   145.5   308.6   419.8   513.5   573.0   631.7   695.1   780.1   924.1  1324.5 11575.1  21502.0    21591
read      340.9   336.8    68.9   126.6   143.6   305.9   386.1   440.8   476.0   513.3   555.2   615.0   727.0  3970.6 15763.8  15504.5    15435
read      334.2   303.8    74.4   123.4   140.2   302.7   378.0   431.2   464.9   499.4   539.8   594.5   733.7  4267.5 12998.9  14598.0    14502
read      355.4   322.0    74.4   128.0   146.8   324.4   409.3   461.2   496.5   533.3   574.8   636.7   761.5  3792.2 14154.6  16316.0    16369
read      427.4   374.8    63.8   127.2   146.8   301.8   413.2   518.9   636.8   786.3   969.0  1159.7  1432.7  1846.0 10741.1  42149.0    42077
read      422.3   378.9    68.9   127.7   146.0   293.3   388.9   492.8   657.4   837.2   975.0  1123.0  1347.4  3551.5  8857.7  38562.5    38334
read      358.6   289.4    74.4   126.9   145.4   322.2   416.3   475.7   515.2   558.0   609.6   678.3   821.4  1349.6 10657.4  17535.0    17694
read      510.1   547.4    68.9   142.0   166.7   326.2   428.4   514.8   610.7   797.0  1139.7  1776.8  2519.8  3188.3 11595.3  75266.0    75056
read      428.0   410.2    68.9   126.4   145.6   291.3   373.0   439.2   501.4   648.3  1075.0  1412.7  1815.4  2191.2  7685.9  53794.5    53845
read      330.1   314.3    68.9   124.6   143.1   302.7   374.0   418.6   449.1   483.1   522.6   578.7   699.8  3786.0 10792.7  13420.5    13319
read      615.8   714.6    74.4   153.7   184.6   377.0   513.6   654.1   788.1  1019.8  1453.8  2158.6  2885.6  4711.6 20109.2  77546.0    77808
read      427.6   409.7    68.9   126.8   145.0   288.8   369.8   448.2   540.7   826.7  1076.7  1286.2  1606.1  2024.8 10671.6  44588.0    44423
read      387.4   314.9    68.9   125.0   143.2   293.2   409.0   536.7   619.7   693.8   772.3   875.2  1051.6  1713.1  9229.7  25628.0    25669
read      423.5   445.9    68.9   122.6   142.8   280.6   358.7   417.3   471.0   576.7  1007.3  1553.4  1998.7  2530.1  9063.1  66420.0    66463

Total QPS = 50138.7 (45124788 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11145822389 bytes :   11.8 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.25%,100.00%
ubuntu@client-measure-0r2f:~/memcache-perf-dynamic$
